FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
88-049,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-050,Medium,Macrobrachium rosenbergii,Potassium permanganate,Disinfectant,Khulna,,Potassium permanganate,Disinfectants - Non Cl based,Chemical,No
88-050,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-050,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-050,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-050,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-051,Medium,Penaeus monodon,Potassium permanganate,Disinfectant,Khulna,,Potassium permanganate,Disinfectants - Non Cl based,Chemical,No
88-051,Medium,Macrobrachium rosenbergii,Azodrin(Trade name),Pesticide,Khulna,Insecticide - organophosphate,Acephate,Pesticide,Formulation,Yes
88-051,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-051,Medium,Penaeus monodon,Aluminum potassium sulfate,Pesticide,Khulna,Insecticide - piscicide,Alum,Coagulant,Chemical,No
88-051,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-051,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-052,Medium,Macrobrachium rosenbergii,Terramycin,Antimicrobial,Khulna,Antibiotic,Oxytetracycline,Antimicrobial,Formulation,Yes
88-052,Medium,Macrobrachium rosenbergii,Potassium permanganate,Disinfectant,Khulna,,Potassium permanganate,Disinfectants - Non Cl based,Chemical,No
88-052,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-052,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-052,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-052,Medium,Macrobrachium rosenbergii,Aluminum potassium sulfate,Pesticide,Khulna,Insecticide - piscicide,Alum,Coagulant,Chemical,No
88-052,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-052,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-053,Small,Macrobrachium rosenbergii,Potassium permanganate,Disinfectant,Khulna,,Potassium permanganate,Disinfectants - Non Cl based,Chemical,No
88-053,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-053,Small,Macrobrachium rosenbergii,Aluminum potassium sulfate,Pesticide,Khulna,Insecticide - piscicide,Alum,Coagulant,Chemical,No
88-053,Small,Macrobrachium rosenbergii,Aluminum potassium sulfate,Pesticide,Khulna,Insecticide - piscicide,Alum,Coagulant,Chemical,No
88-053,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-053,Small,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-054,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-054,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-054,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-054,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-054,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-055,Small,Penaeus monodon,Terramycin,Antimicrobial,Khulna,Antibiotic,Oxytetracycline,Antimicrobial,Formulation,Yes
88-055,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-055,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-055,Small,Penaeus monodon,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-055,Small,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-055,Small,Penaeus monodon,Aluminum potassium sulfate,Pesticide,Khulna,Insecticide - piscicide,Alum,Coagulant,Chemical,No
88-055,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-056,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-056,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-056,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-056,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-057,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-058,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-058,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-058,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-058,Medium,Macrobrachium rosenbergii,Oxygen supply agent,Water quality treatment,Khulna,Oxygenation,Oxidant,Oxygen precursors,Formulation,Yes
88-059,Medium,Macrobrachium rosenbergii,Furoxone,Pesticide,Khulna,Fungicide,Furazolidone,Antimicrobial,Formulation,Yes
88-059,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-060,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-060,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-060,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-060,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-061,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-061,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-061,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-061,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-062,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-062,Medium,Macrobrachium rosenbergii,Square aquamix,Feed supplement,Khulna,Amino acids,Amino acids,Feed Supplement,Formulation,Yes
88-062,Medium,Macrobrachium rosenbergii,Azodrin(Trade name),Pesticide,Khulna,Insecticide - organophosphate,Acephate,Pesticide,Formulation,Yes
88-062,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-062,Medium,Macrobrachium rosenbergii,Dolomite,Sediment treatment,Khulna,Inorganic compound,Calcium magnesium carbonate,Inorganic compound,Chemical,No
88-063,Medium,Macrobrachium rosenbergii,Ascorbic acid,Feed supplement,Khulna,Vitamins,Vitamin C,Antioxidants,Chemical,No
88-063,Medium,Macrobrachium rosenbergii,Ascorbic acid,Feed supplement,Khulna,Vitamins,Vitamin C,Antioxidants,Chemical,No
88-063,Medium,Macrobrachium rosenbergii,Ascorbic acid,Feed supplement,Khulna,Vitamins,Vitamin C,Antioxidants,Chemical,No
88-063,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-063,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-063,Medium,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Chlorpyrifos,Pesticide,Chemical,No
88-063,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-063,Medium,Penaeus monodon,Dolomite,Sediment treatment,Khulna,Inorganic compound,Calcium magnesium carbonate,Inorganic compound,Chemical,No
88-063,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-064,Medium,Macrobrachium rosenbergii,Timsen,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-064,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-064,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-065,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-066,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-066,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-066,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-067,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-067,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-067,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-067,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-067,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-068,Medium,Macrobrachium rosenbergii,Bleaching powder,Disinfectant,Khulna,Chlorine-based,Calcium hypochlorite,Disinfectants - Cl based,Chemical,No
88-068,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-068,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-068,Medium,Macrobrachium rosenbergii,Hydrated lime,Sediment treatment,Khulna,Lime,Calcium hydroxide,Inorganic compound,Chemical,No
88-068,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-069,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-069,Small,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-069,Small,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-069,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-069,Small,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-070,Small,Macrobrachium rosenbergii,Terramycin,Antimicrobial,Khulna,Antibiotic,Oxytetracycline,Antimicrobial,Formulation,Yes
88-070,Small,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-070,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-070,Small,Macrobrachium rosenbergii,Salpher,Water quality treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-071,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-071,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-071,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-072,Medium,Penaeus monodon,Bleaching powder,Disinfectant,Khulna,Chlorine-based,Calcium hypochlorite,Disinfectants - Cl based,Chemical,No
88-072,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-072,Medium,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Chlorpyrifos,Pesticide,Chemical,No
88-072,Medium,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Chlorpyrifos,Pesticide,Chemical,No
88-072,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-073,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-073,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-073,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-073,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-074,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-074,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-074,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-075,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-075,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-075,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-076,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-076,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-076,Small,Penaeus monodon,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-076,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-076,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-076,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-077,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-077,Small,Macrobrachium rosenbergii,Bleaching powder,Disinfectant,Khulna,Chlorine-based,Calcium hypochlorite,Disinfectants - Cl based,Chemical,No
88-077,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-077,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-078,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-078,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-078,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
