FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
2-2-036-02,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-036-02,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-036-02,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-036-02,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-036-03,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Biozyme,Feed supplement,Khulna,Enzymes,Amylase,Enzymes,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Gut Plus,Probiotic,Khulna,Probiotic - bacteria,Beneficial bacteria,Probiotic - bacteria,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-037-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Sea Max,Feed supplement,Khulna,Mineral elements,Trace element,Mineral elements,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Viva Growth,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Viva Pond,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Viva Soil,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-037-02,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-01,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-038-01,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-038-02,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-038-02,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-038-03,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-038-03,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-038-04,Medium,Penaeus monodon,Bio clean,Feed supplement,Khulna,Feed Supplement,Cooked proteins,Feed Supplement,Formulation,Yes
2-2-038-04,Medium,Penaeus monodon,Prawn Tech,Disinfectant,Khulna,Disinfectants - Cl based,Alkyl-dimethyl-benzyl-ammonium chloride,Disinfectants - Cl based,Formulation,Yes
2-2-038-05,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-05,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-05,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-05,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-06,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-07,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-07,Large,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-07,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-07,Large,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-08,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-09,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-038-09,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-10,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-11,Medium,Penaeus monodon,CeVit- Aqua,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-038-11,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-038-11,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Oxygen precursors,Oxide element,Oxygen precursors,Formulation,Yes
2-2-038-12,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-12,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-038-12,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-13,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-038-13,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-038-14,Medium,Penaeus monodon,Oxy-pH,Water quality treatment,Khulna,Oxygen precursors,Sodium percarbonate,Oxygen precursors,Formulation,Yes
2-2-038-14,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-038-15,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-039-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-039-02,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,C-150,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-039-03,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-040-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,pH Fixer,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-040-02,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Alpha starch,Feed Supplement,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,Bio-trim,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,K-Max,Disinfectant,Khulna,Disinfectants - Cl based,Choride,Disinfectants - Cl based,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,Super Biotic,Probiotic,Khulna,Probiotic - bacteria,Bacillus spp.,Probiotic - bacteria,Formulation,Yes
2-2-041-01,Medium,Penaeus monodon,Super PS,Probiotic,Khulna,Probiotic - bacteria,Rhodoccus sp.,Probiotic - bacteria,Formulation,Yes
2-2-042-01,Large,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Boron,Mineral elements,Formulation,Yes
2-2-042-01,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Calcium,Mineral elements,Formulation,Yes
